ticker,name,div_yld,eps,pe,1y_est,52wk_low,52wk_high,avg_vol,beta,mktcap,px,div,ev,trail_pe,fwd_pe,peg,px2sales,px2book,ev2rev,ev2ebitda,ebitda_b,ni_b,q_earnings_gr,q_rev_gr,roa,roe,rev_b,_5y_div_yld,bv_per_sh,cash_b,cash_per_sh,curr_ratio,debt_b,debt_to_eq,fcf_b,fwd_div,fwd_div_yld,gross_profit_b,insiders,institution,op_cf_b,oper_margin,payout_ratio,profit_margin,rev_sh,sh_float,sh_short,shares_out,short_ratio,short_to_float,short_to_out,address,employees,exec1_born,exec1_name,exec1_pay,exec1_title,exec2_born,exec2_name,exec2_pay,exec2_title,exec3_born,exec3_name,exec3_pay,exec3_title,govscore,industry,sector,audit,board,sh_holdr_rgts,comp,env_risk,esg_score,gov_risk,social_risk,dt_add,founded,hq,name_y,sector_y,sub_industry,perf_1y
UDR,"UDR, Inc. ",3.32,0.2,216.6,41.47,29.2,51.25,2028185,0.75,12.849,43.32,1.44,17.28B,91.49,,,9.76,3.71,13.92,75.54,0.77469,0.06004,-72.80%,-0.50%,0.98%,1.62%,1.26,3.26,10.75,0.00141,0,0.6,5.17,125.69,,1.44,3.32%,0.84208,1.00%,99.35%,,11.97%,711.25%,5.10%,4.28,293.77M,5.4M,296.61M,3.33,3.36%,1.84%,"1745 Shea Center Drive,Suite 200,Highlands Ranch, CO 80129,United States",,1961,Mr. Thomas W. Toomey,0.83468,Chairman & CEO,1963,Mr. Jerry A. Davis CPA,1.12,Pres,1980,Mr. Joseph D. Fisher CFA,0.86958,Sr. VP & CFO,The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 8; Compensation: 7.,REIT—Residential,Real Estate,1,7,8,7,4,13,5,4,3/7/2016,1972,"Highlands Ranch, Colorado","UDR, Inc.",Real Estate,Residential REITs,-15.31%
ULTA,"Ulta Beauty, Inc. ",,4.01,79.95,304.5,124.05,322.11,984216,1.76,18.076,320.85,,18.37B,76.27,26.53,4.67,2.74,9.18,2.93,26.74,0.68608,0.22706,-42.40%,-7.80%,4.90%,12.27%,6.26,,32.92,0.5609,9.96,1.83,1.91,103.21,0.54333,,,3,4.37%,90.72%,0.80283,6.14%,0.00%,3.63%,110.75,54.11M,2.37M,56.34M,3.37,4.95%,4.20%,"1000 Remington Boulevard,Suite 120,Bolingbrook, IL 60440,United States",18000,1961,Ms. Mary N. Dillon,2.31,CEO & Director,1967,Mr. David C. Kimbell,1.13,Pres,1960,Mr. Scott M. Settersten,1.01,"CFO, Treasurer & Assistant Sec.",The pillar scores are Audit: 1; Board: 1; Shareholder Rights: 9; Compensation: 5.,Specialty Retail,Consumer Cyclical,1,1,9,5,4,17,6,7,4/18/2016,1990,"Bolingbrook, Illinois",Ulta Beauty,Consumer Discretionary,Specialty Stores,7.09%
USB,U.S. Bancorp ,3.56,3.06,15.44,54.13,28.36,55.69,7427025,1.12,71.211,47.25,1.68,,15.44,13.62,4.86,3.07,1.51,,,,4.62,2.20%,2.30%,0.95%,9.39%,19.42,2.77,31.26,62.58,41.53,,53.06,,,1.68,3.56%,19.42,0.09%,75.21%,,32.06%,54.90%,25.53%,12.87,1.5B,15.95M,1.51B,2.02,1.06%,1.06%,"800 Nicollet Mall,Minneapolis, MN 55402,United States",70000,1961,Mr. Andrew  Cecere,3.97,"Chairman, Pres & CEO",1962,Mr. Terrance R. Dolan,1.63,Vice Chairman & CFO,1966,Mr. Jeffry H. von Gillern,1.5,Vice Chairman of Technology & Operations Services,The pillar scores are Audit: 1; Board: 2; Shareholder Rights: 5; Compensation: 2.,Banks—Regional,Financial Services,1,2,5,2,1,27,12,13,,1968,"Minneapolis, Minnesota",U.S. Bancorp,Financials,Diversified Banks,-12.46%
UAA,"Under Armour, Inc. ",,-1.21,,21.92,7.15,23.5,5524400,1.19,9.577,22.99,,10.51B,45.95,149.25,5.32,2.26,6.94,2.35,-37.51,0.16552,-0.54918,,-2.60%,0.01%,-28.71%,4.47,,3.68,1.52,3.34,2.28,2.01,119.66,0.24869,,,2.17,0.43%,91.69%,0.21286,0.01%,0.00%,-12.27%,9.85,350.24M,14.24M,188.53M,2.71,8.79%,3.13%,"1020 Hull Street,Baltimore, MD 21230,United States",,1973,Mr. Kevin A. Plank,1.95,"Founder, Exec. Chairman & Brand Chief",1963,Mr. Patrik  Frisk,2,"CEO, Pres & Exec. Director",1973,Mr. David E. Bergman,1.13,Chief Financial Officer,The pillar scores are Audit: 5; Board: 7; Shareholder Rights: 10; Compensation: 8.,Apparel Manufacturing,Consumer Cyclical,5,7,10,8,2,16,6,8,5/1/2014,1996,"Baltimore, Maryland",Under Armour,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",33.71%
UA,"Under Armour, Inc. ",,-1.21,,14,6.37,19.62,3665103,1.19,9.577,19.21,,10.51B,41.15,125,4.45,1.89,5.8,2.35,-37.51,0.16552,-0.54918,,-2.60%,0.01%,-28.71%,4.47,,3.68,1.52,3.34,2.28,2.01,119.66,0.24869,,,2.17,16.04%,72.51%,0.21286,0.01%,0.00%,-12.27%,9.85,350.24M,26.62M,231.68M,7.27,,5.85%,"1020 Hull Street,Baltimore, MD 21230,United States",,1973,Mr. Kevin A. Plank,1.95,"Founder, Exec. Chairman & Brand Chief",1963,Mr. Patrik  Frisk,2,"CEO, Pres & Exec. Director",1973,Mr. David E. Bergman,1.13,Chief Financial Officer,The pillar scores are Audit: 5; Board: 7; Shareholder Rights: 10; Compensation: 8.,Apparel Manufacturing,Consumer Cyclical,5,7,10,8,,,,,4/8/2016,1996,"Baltimore, Maryland",Under Armour,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",25.60%
UNP,Union Pacific Corporation ,,7.88,26.3,230.23,105.08,221.28,2787559,1.11,138.809,207.23,,163.76B,25.91,21.14,2.69,7.1,8.11,8.38,15.85,10.09,5.35,-1.60%,-1.40%,7.94%,30.49%,19.53,2.13,25.26,1.86,2.78,1.01,28.33,167.08,3.83,3.88,1.87%,11.43,0.16%,80.94%,8.54,40.33%,49.24%,27.38%,28.84,668.47M,5.38M,673.87M,1.8,0.80%,0.80%,"1400 Douglas Street,Omaha, NE 68179,United States",30960,1963,Mr. Lance M. Fritz,2.21,"Chairman, Pres & CEO",1966,Ms. Elizabeth F. Whited,0.78709,Exec. VP & Chief Human Resource Officer,1959,Mr. Vincenzo James Vena,1.82,Sr. Advisor,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 1; Compensation: 2.,Railroads,Industrials,1,4,1,2,8,22,4,11,3/4/1957,1862,"Omaha, Nebraska",Union Pacific Corp,Industrials,Railroads,17.06%
UAL,"United Airlines Holdings, Inc. ",,-25.3,,48.89,17.8,82.6,17986798,1.63,13.547,43.44,,34.61B,9.5,,,0.88,2.27,2.25,-4.42,-6.49,-7.07,,-68.70%,-10.00%,-80.83%,15.35,,19.11,11.68,37.46,1.16,33.89,568.64,-8.15,,,-2.54,0.23%,62.12%,-4.09,-58.45%,0.00%,-46.04%,54.96,311.05M,16.37M,311.84M,1.16,5.98%,5.25%,"233 South Wacker Drive,Chicago, IL 60606,United States",74400,1959,Mr. Oscar  Munoz,4.58,Exec. Chairman,1967,Mr. J. Scott Kirby,2.49,CEO & Director,1970,Mr. Brett J. Hart,1.99,"Pres, Chief Admin. Officer & Gen. Counsel",The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 9; Compensation: 5.,Airlines,Industrials,1,7,9,5,11,32,6,15,9/3/2015,1967,"Chicago, Illinois",United Airlines Holdings,Industrials,Airlines,-45.24%
UNH,UnitedHealth Group Incorporated ,1.5,16.03,20.78,396.13,187.72,367.95,3268908,0.76,316.024,333.07,5,339.71B,20.78,18.35,1.53,1.25,4.63,1.33,13.43,25.3,15.4,-37.50%,7.50%,7.55%,23.77%,257.14,1.44,71.1,19.78,20.58,0.74,43.47,61.62,16.75,5,1.50%,67,0.58%,89.32%,22.17,8.71%,30.13%,5.99%,267.58,955.44M,6.54M,948.82M,2.08,0.69%,0.69%,"UnitedHealth Group Center,9900 Bren Road East,Minnetonka, MN 55343,United States",,1965,Sir Andrew Philip Witty,4.03,CEO & Director,1960,Mr. Dirk C. McMahon,3.47,Pres & COO,1962,Mr. John F. Rex,3.63,Exec. VP & CFO,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 3; Compensation: 2.,Healthcare Plans,Healthcare,1,4,3,2,0,21,6,15,7/1/1994,1977,"Minnetonka, Minnesota",UnitedHealth Group Inc.,Health Care,Managed Health Care,8.64%
UPS,"United Parcel Service, Inc. ",2.44,1.64,99.01,175.92,82,178.01,3894098,1.01,140.45,162.37,4.04,164.73B,101.01,18.35,2.04,1.7,193.38,1.95,30.66,5.68,1.43,,21.00%,3.10%,70.71%,84.63,3.08,0.86,6.32,7.3,1.19,27.75,"3,685.79",-0.73588,4.04,2.49%,32.77,0.01%,69.48%,10.46,3.53%,246.34%,1.69%,97.61,715.39M,7.03M,718M,1.86,0.98%,0.81%,"55 Glenlake Parkway, NE,Atlanta, GA 30328,United States",540000,1957,Ms. Carol B. TomÃ©,0.1325,CEO & Director,1969,Mr. Brian  Newman,0.75717,"Sr. VP, CFO & Treasurer",1963,Mr. Kevin M. Warren,1.61,Sr. VP & Chief Marketing Officer,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 10; Compensation: 5.,Integrated Freight & Logistics,Industrials,1,4,10,5,6,21,6,10,7/22/2002,1907,"Atlanta, Georgia",United Parcel Service,Industrials,Air Freight & Logistics,53.53%
URI,"United Rentals, Inc. ",,12.2,22.94,273.47,58.85,282.96,834217,2.12,20.203,279.82,,30.19B,22.69,15.06,1.26,2.37,4.4,3.54,7.95,2.28,0.89,-12.10%,-7.20%,6.43%,21.25%,8.53,,62.95,0.202,2.8,1.07,10.41,229.02,2.58,,,3.23,0.43%,100.80%,2.66,22.23%,0.00%,10.43%,117.4,71.97M,3.63M,72.2M,4.74,5.71%,5.02%,"100 First Stamford Place,Suite 700,Stamford, CT 06902,United States",18250,1965,Mr. Matthew J. Flannery,1.68,"Pres, CEO & Director",1973,Ms. Jessica T. Graziano,0.88956,Exec. VP & CFO,1968,Mr. Dale A. Asplund,1.06,Exec. VP & COO,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 3; Compensation: 3.,Rental & Leasing Services,Industrials,1,4,3,3,5,17,6,7,9/20/2014,1997,"Stamford, Connecticut","United Rentals, Inc.",Industrials,Trading Companies & Distributors,85.88%
UHS,"Universal Health Services, Inc. ",,10.2,12.75,148.64,65.2,143.84,592746,1.21,11.051,130.04,,13.43B,12.25,11.03,,0.94,1.78,1.18,7.48,1.89,0.87782,148.30%,3.20%,7.04%,15.52%,11.37,0.37,70.17,1.1,12.96,1.12,3.94,65.25,1.65,,,4.54,2.90%,96.26%,2.55,12.17%,3.93%,7.74%,132.69,75.31M,1.32M,77.72M,2.26,1.97%,1.55%,"Universal Corporate Center,367 South Gulph Road PO Box 61558,King of Prussia, PA 19406,United States",90000,1938,Mr. Alan B. Miller,5.47,Founder & Exec. Chairman,1971,Mr. Marc D. Miller,1.33,"CEO, Pres & Director",1958,Mr. Steve G. Filton,0.98322,"Exec. VP, CFO & Sec.",The pillar scores are Audit: 2; Board: 10; Shareholder Rights: 10; Compensation: 10.,Medical Care Facilities,Healthcare,2,10,10,10,3,35,10,22,9/20/2014,1979,"King of Prussia, Pennsylvania",Universal Health Services,Health Care,Health Care Facilities,-7.05%
UNM,Unum Group ,4.7,3.89,6.24,24,9.58,30.42,2478001,1.73,4.946,24.28,1.14,8.09B,6.24,5.19,,0.38,0.45,0.61,,1.27,0.793,-54.30%,40.80%,1.05%,7.61%,13.16,3.17,53.37,1.67,8.18,41.62,3.45,31.75,,1.14,4.70%,3.1,0.75%,91.47%,,8.75%,29.31%,6.02%,64.63,202.68M,5.67M,203.69M,2.45,3.19%,2.78%,"1 Fountain Square,Chattanooga, TN 37402,United States",,1969,Mr. Richard Paul McKenney,3.15,"Pres, CEO & Director",1969,Mr. Steven Andrew Zabel,0.93988,Exec. VP & CFO,1974,Mr. Michael Quinn Simonds,1.41,Exec. VP & COO,The pillar scores are Audit: 1; Board: 1; Shareholder Rights: 5; Compensation: 1.,Insurance—Life,Financial Services,1,1,5,1,3,22,12,7,3/1/1994,1999,"Chattanooga, Tennessee",Unum Group,Financials,Life & Health Insurance,-16.50%
VLO,Valero Energy Corporation ,6.07,-3.5,,67.76,31,86.79,4725398,2.16,26.323,64.55,3.92,23.11B,17.05,73.53,10.61,0.41,1.41,0.36,-16.52,0.77633,-1.42,,-37.20%,,-5.20%,64.91,4.33,47.14,4.05,9.92,,16.42,82.02,,3.92,6.07%,1.27,0.34%,79.34%,,-2.39%,,-2.19%,159.49,406.13M,9.26M,407.79M,2.53,2.28%,2.27%,"One Valero Way,San Antonio, TX 78249,United States",,1957,Mr. Joseph W. Gorder,6.23,Chairman & CEO,1966,Mr. R. Lane Riggs,2.21,Pres & COO,1969,Mr. Jason W. Fraser,1.42,Exec. VP & CFO,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 6; Compensation: 3.,Oil & Gas Refining & Marketing,Energy,1,3,6,3,16,28,5,7,,1980,"San Antonio, Texas",Valero Energy,Energy,Oil & Gas Refining & Marketing,-21.55%
VAR,"Varian Medical Systems, Inc. ",,3.03,58.08,177.75,89.62,176.44,765775,1.06,16.172,176.09,,15.72B,58.16,33.67,3.81,5.18,7.23,5.04,32.74,0.5245,0.2775,9.40%,-6.00%,5.92%,13.51%,3.12,,24.38,0.7733,8.42,1.51,0.3505,15.59,0.4108,,,1.38,0.33%,91.72%,0.5129,13.63%,0.00%,8.90%,34.26,91.51M,3.02M,91.84M,3.97,4.22%,3.29%,"3100 Hansen Way,Palo Alto, CA 94304-1038,United States",10000,1959,Mr. Dow R. Wilson,2.3,CEO & Director,1979,Mr. Christopher A. Toth,1.04,Pres & COO,1969,Mr. Jesse Michael Bruff,0.93998,Sr. VP of Fin. & CFO,The pillar scores are Audit: 1; Board: 2; Shareholder Rights: 2; Compensation: 8.,Medical Instruments & Supplies,Healthcare,1,2,2,8,4,27,10,13,2/12/2007,1948,"Palo Alto, California",Varian Medical Systems,Health Care,Health Care Equipment,20.71%
VTR,"Ventas, Inc. ",3.55,0.91,56.02,47.1,13.35,63.38,2382016,1.32,19.009,50.75,1.8,29.51B,52.91,238.1,308.65,4.69,1.77,7.64,15.4,1.58,0.34014,-85.00%,-6.50%,1.60%,3.17%,3.86,5.38,27.27,0.58834,1.57,0.73,12.3,116.69,1.32,1.8,3.55%,2.05,0.43%,96.32%,1.51,16.26%,273.08%,8.82%,10.34,373.12M,7.83M,374.57M,3.79,2.73%,2.09%,"353 North Clark Street,Suite 3300,Chicago, IL 60654,United States",516,1958,Ms. Debra A. Cafaro,2.99,Chairman & CEO,1968,Mr. Robert F. Probst,2.06,Exec. VP & CFO,1971,Mr. John D. Cobb,2.11,Exec. VP & Chief Investment Officer,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 6; Compensation: 9.,REIT—Healthcare Facilities,Real Estate,1,4,6,9,3,12,5,4,3/4/2009,1998,"Chicago, Illinois",Ventas Inc,Real Estate,Health Care REITs,-15.17%
VRSN,"VeriSign, Inc. ",,6.93,29.51,240.57,148.77,221.3,616000,0.8,23.341,204.55,,22.79B,27.96,31.15,3.02,17.96,,18.15,25.63,0.86472,0.8059,11.10%,3.10%,28.01%,,1.26,,-12.13,1.15,10.08,1.23,1.79,,0.53865,,,1.05,1.30%,92.90%,0.72856,65.18%,0.00%,64.20%,10.83,106.1M,1.44M,114.11M,2.38,1.64%,1.26%,"12061 Bluemont Way,Reston, VA 20190,United States",,1955,Mr. D. James Bidzos,2.02,"Founder, Exec. Chairman & CEO",1963,Mr. Todd B. Strubbe,1.06,Pres & COO,1961,Mr. George E. Kilguss III,0.93637,Exec. VP & CFO,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 5; Compensation: 2.,Software—Infrastructure,Technology,1,3,5,2,3,22,6,13,2/1/2006,1995,"Dulles, Virginia",Verisign Inc.,Information Technology,Internet Services & Infrastructure,-3.84%
VRSK,"Verisk Analytics, Inc. ",0.57,4.03,46.98,211.93,116.61,210.66,681408,0.8,30.778,189.3,1.08,33.69B,46.51,35.09,,11.3,12.59,12.26,25.14,1.23,0.6687,464.70%,7.70%,9.04%,29.82%,2.75,,14.88,0.2255,1.39,0.56,3.44,142.02,0.64017,1.08,0.57%,1.63,1.04%,92.54%,0.9956,35.54%,26.30%,24.33%,16.88,161.02M,1.33M,162.59M,1.9,0.93%,0.82%,"545 Washington Boulevard,Jersey City, NJ 07310-1686,United States",9060,1957,Mr. Scott G. Stephenson,,"Pres, CEO & Chairman",1967,Mr. Lee M. Shavel,1.47,Chief Financial Officer,1966,Mr. Mark V. Anquillare,1.46,Chief Operating Officer,The pillar scores are Audit: 1; Board: 5; Shareholder Rights: 8; Compensation: 3.,Consulting Services,Industrials,1,5,8,3,0,21,6,15,10/8/2015,1971,"Jersey City, New Jersey",Verisk Analytics,Industrials,Research & Consulting Services,10.46%
VZ,Verizon Communications Inc. ,4.6,4.3,12.7,60.94,48.84,61.95,17034882,0.47,225.935,54.6,2.51,355.97B,12.79,10.93,3.44,1.78,3.35,2.77,7.92,45.52,17.8,-10.00%,-0.20%,5.92%,27.78%,128.29,4.41,16.4,22.17,5.36,1.38,150.55,217.33,13.66,2.51,4.60%,77.09,0.03%,66.32%,41.77,22.45%,57.79%,13.88%,30.99,4.14B,41.84M,4.14B,2.01,1.01%,1.01%,"1095 Avenue of the Americas,New York, NY 10036,United States",132200,1965,Mr. Hans E. Vestberg,6.1,Chairman & CEO,1971,Mr. Matthew D. Ellis,2.75,Exec. VP & CFO,1965,Ms. Tamara A. Erwin,2.48,Exec. VP & CEO of Verizon Bus.,The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 2; Compensation: 2.,Telecom Services,Communication Services,1,6,2,2,2,18,6,10,11/30/1983,1983 (1877),"New York, New York",Verizon Communications,"Communication Services
",Integrated Telecommunication Services,-6.41%
VRTX,Vertex Pharmaceuticals Incorporated ,,10.29,20.46,283.88,197.47,306.08,1876206,0.64,54.737,210.49,,49.67B,20.83,18.76,0.33,9.1,6.42,8,15.64,2.99,2.71,3.60%,15.20%,17.94%,36.71%,6.21,,33.42,6.66,25.62,5.02,0.58148,6.69,,,,3.65,0.09%,95.68%,,46.41%,0.00%,43.70%,23.88,259.51M,3.47M,260.04M,2.03,1.34%,1.34%,"50 Northern Avenue,Boston, MA 02210,United States",,1956,Dr. Jeffrey Marc Leiden,4.88,Exec. Chairman,1973,Dr. Reshma  Kewalramani,2.03,"CEO, Pres & Director",1968,Mr. Charles F. Wagner Jr.,1.66,Exec. VP & CFO,The pillar scores are Audit: 2; Board: 6; Shareholder Rights: 6; Compensation: 8.,Biotechnology,Healthcare,2,6,6,8,0,25,7,17,9/23/2013,1989,"Cambridge, Massachusetts",Vertex Pharmaceuticals Inc,Health Care,Biotechnology,-12.99%
VFC,V.F. Corporation ,2.42,-0.43,,94.19,45.07,89.68,2365700,0.97,31.529,80.49,1.96,35.15B,111.9,27.17,2.78,3.63,10.1,4.01,92.55,0.89945,-0.18992,-25.30%,-5.80%,3.22%,-4.93%,8.76,2.48,8.03,3.85,9.84,2.92,7.3,232.59,1.03,1.96,2.44%,5.82,7.40%,80.27%,1.17,7.22%,,-1.89%,22.47,362.46M,6M,391.71M,2.33,1.71%,1.53%,"8505 East Orchard Road,Greenwood Village, CO 80111,United States",48000,1960,Mr. Steven E. Rendle,4.38,"Exec. Chairman, Pres & CEO",1965,Mr. Scott A. Roe,1.99,Exec. VP & CFO,1964,Mr. Martino Scabbia Guerrini,1.22,"Exec. VP, Pres of EMEA & Interim Global Brand Pres for Timberland",The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 8; Compensation: 4.,Apparel Manufacturing,Consumer Cyclical,1,7,8,4,1,11,5,6,6/30/1979,1899,"Denver, Colorado",VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-3.82%
VIAC,ViacomCBS Inc. ,1.68,,,36.52,10.1,60.73,14130772,1.81,35.309,57.2,0.96,48.35B,22.56,11.55,1.55,1.15,2.06,1.86,14,4.44,1.32,-2.40%,-8.70%,6.65%,15.51%,25.93,1.77,,3.09,5,1.7,21.49,139.18,14.67,0.96,1.68%,10.59,4.15%,91.45%,2.11,15.57%,44.65%,5.22%,42.16,550.9M,88.16M,564.98M,5.09,16.25%,14.28%,"1515 Broadway,New York, NY 10036,United States",23990,1964,Mr. Robert Marc Bakish,6.2,"Pres, CEO & Director",1969,Ms. Christa A. D'Alimonte,1.51,"Exec. VP, Gen. Counsel & Sec.",1968,Ms. Nancy Ramsey Phillips,0.83262,Exec. VP & Chief People Officer,The pillar scores are Audit: 5; Board: 3; Shareholder Rights: 10; Compensation: 10.,Entertainment,Communication Services,5,3,10,10,,,,,,2019 (1952),"New York, New York",ViacomCBS,Communication Services,Movies & Entertainment,66.13%
VTRS,Viatris Inc. ,,,,21.63,12.75,23.1,14568891,1.58,22.168,18.24,,33.88B,35.08,4.7,,0.82,1.77,2.94,12.47,3.51,0.2664,-2.20%,0.40%,3.63%,2.22%,11.51,,,0.7445,1.44,1.01,12.51,99.7,1.86,,,4.55,0.44%,40.35%,1.88,15.72%,0.00%,2.31%,22.28,515.95M,31.83M,1.22B,2.77,2.89%,2.62%,"1000 Mylan Boulevard,Canonsburg, PA 15317,United States",35000,1961,Mr. Robert J. Coury,1.83,Exec. Chairman,1961,Mr. Rajiv  Malik,4.47,Pres & Exec. Director,1973,Mr. Anthony  Mauro,2.55,Pres of Developed Markets,The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 7; Compensation: 10.,Drug Manufacturers—Specialty & Generic,Healthcare,1,6,7,10,,,,,4/23/2004,1961,Pittsburgh,Viatris,Health Care,Pharmaceuticals,-14.29%
V,Visa Inc. ,0.62,4.84,43.49,241.17,133.93,220.39,8868769,0.98,464.474,210.66,1.28,461.87B,42.56,38.17,1.77,21.27,12.98,21.5,31.02,14.74,10.36,-4.50%,-6.10%,11.24%,29.39%,21.48,0.62,15.9,18.04,8.44,2.12,21.06,55.88,8.19,1.28,0.61%,21.12,0.11%,96.02%,10.08,64.97%,25.15%,49.91%,10.07,1.55B,27.14M,1.7B,2.72,1.60%,1.27%,"PO Box 8999,San Francisco, CA 94128,United States",20500,1958,Mr. Alfred Francis Kelly Jr.,4.78,Chairman & CEO,1975,Mr. Ryan M. McInerney,2.89,Pres,1960,Mr. Vasant M. Prabhu,2.88,Vice Chairman & CFO,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 2; Compensation: 2.,Credit Services,Financial Services,1,4,2,2,0,17,7,10,12/21/2009,1958,"San Francisco, California",Visa Inc.,Information Technology,Data Processing & Outsourced Services,-0.59%
VNT,Vontier Corporation ,,,,40.13,26.36,39,2700748,,5.717,33.93,,5.77B,19.21,13.74,1.6,2.17,3.61,2.13,9.13,0.6258,0.3314,16.50%,4.50%,12.43%,20.23%,2.63,,,,,1.07,0.0535,3.37,0.5828,,,1.19,19.91%,28.67%,0.7035,20.67%,0.00%,12.59%,15.64,168.37M,4.4M,168.5M,1.16,3.26%,2.61%,"5420 Wade Park Boulevard,Suite 206,Raleigh, NC 27607,United States",8400,1964,Mr. Mark D. Morelli,,"Pres, CEO & Director",1970,Mr. David H. Naemura,,"Sr. VP, CFO & Treasurer",1970,Ms. Sarah W. Miller,,Chief Information Officer,The pillar scores are Audit: 0; Board: 0; Shareholder Rights: 0; Compensation: 0.,Scientific & Technical Instruments,Technology,0,0,0,0,,,,,10/9/2020,2019,"Raleigh, North Carolina",Vontier,Information Technology,Electronic Equipment & Instruments,20.62%
VNO,Vornado Realty Trust ,5.42,0.28,139.57,40.73,27.64,68.5,2727135,1.4,7.474,39.08,2.12,14.51B,137.1,34.97,,4.43,1.28,9,24.67,0.68845,0.05344,-80.40%,-20.70%,1.12%,-1.15%,1.69,4,29.16,1.41,7.38,5.68,8.01,105.63,0.66472,2.12,5.42%,1.08,8.22%,84.61%,0.45593,18.92%,920.36%,6.12%,8.87,168.24M,16.33M,191.26M,6.16,11.12%,8.54%,"888 Seventh Avenue,New York, NY 10019,United States",4008,1942,Mr. Steven  Roth,2.09,Chairman & CEO,1969,Mr. Michael J. Franco,2.42,Pres & CFO,1970,Mr. Glen J. Weiss,2.02,Exec. VP of Office Leasing & Co-Head of Real Estate,The pillar scores are Audit: 1; Board: 5; Shareholder Rights: 10; Compensation: 10.,REIT—Office,Real Estate,1,5,10,10,2,14,6,5,,1982,"New York, New York",Vornado Realty Trust,Real Estate,Office REITs,-43.36%
VMC,Vulcan Materials Company ,0.85,4.58,34.92,158.85,65.56,168.24,886916,0.58,21.21,160.06,1.36,22.88B,33.18,29.85,1.5,4.19,3.42,4.7,17.7,1.28,0.61468,-7.40%,-7.70%,5.09%,10.72%,4.87,0.84,44.76,1.08,8.18,2.12,3.73,62.92,0.62788,1.36,0.85%,1.26,0.18%,92.07%,1.12,18.52%,28.85%,12.55%,36.73,132.19M,1.09M,132.51M,1.36,0.93%,0.82%,"1200 Urban Center Drive,Birmingham, AL 35242,United States",9173,1959,Mr. James Thomas Hill,3.85,"Chairman, Pres & CEO",1961,Ms. Suzanne H. Wood,1.68,Sr. VP & CFO,1958,Mr. Thompson S. Baker II,1.64,Chief Operating Officer,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 6; Compensation: 1.,Building Materials,Basic Materials,1,3,6,1,15,29,9,5,6/30/1999,1909,"Birmingham, Alabama",Vulcan Materials,Materials,Construction Materials,19.92%
WRB,W. R. Berkley Corporation ,0.7,2.81,24.4,68.11,43.05,79.92,1028587,0.81,12.192,68.56,0.48,11.96B,23.93,20.08,1.59,1.57,1.89,1.48,,0.9924,0.53067,161.60%,17.00%,,8.77%,8.1,0.75,33.64,3.17,17.81,,3.28,54.38,,0.48,0.70%,3.25,23.92%,73.47%,,10.67%,16.73%,6.55%,43.33,140.09M,1.65M,177.82M,1.76,1.15%,0.93%,"475 Steamboat Road,Greenwich, CT 06830,United States",,1945,Mr. William Robert Berkley,7.51,Exec. Chairman,1973,Mr. William Robert Berkley Jr.,7.24,"Pres, CEO & Director",1969,Mr. Richard Mark Baio,1.47,"Exec. VP, CFO & Treasurer",The pillar scores are Audit: 10; Board: 10; Shareholder Rights: 1; Compensation: 5.,Insurance—Property & Casualty,Financial Services,10,10,1,5,2,24,14,8,12/5/2019,1967,"Greenwich, Connecticut",W. R. Berkley Corporation,Financials,Property & Casualty Insurance,-14.47%
WAB,Westinghouse Air Brake Technologies Corporation ,0.58,2.41,33.58,83.4,35.07,84.32,1320353,1.68,15.424,81.04,0.48,19.03B,33.03,19.19,,1.95,1.53,2.41,16.3,1.2,0.4607,40.60%,-6.80%,2.87%,4.68%,7.9,0.58,52.64,0.5593,2.94,1.22,4.51,44.87,0.74143,0.48,0.58%,2.5,5.34%,96.48%,0.9059,10.83%,19.67%,5.85%,41.44,180.68M,3.61M,190.33M,3.17,2.24%,1.89%,"30 Isabella Street,Pittsburgh, PA 15212,United States",27500,1972,Mr. Rafael O. Santana,2.29,"CEO, Pres & Director",1966,Mr. Patrick D. Dugan,1.37,Exec. VP & CFO,1956,Mr. David L. DeNinno,1.21,"Exec. VP, Gen. Counsel & Sec.",The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 6; Compensation: 8.,Railroads,Industrials,1,6,6,8,10,33,8,14,2/27/2019,1999 (1869),"Wilmerding, Pennsylvania",Westinghouse Air Brake Technologies Corp,Industrials,Construction Machinery & Heavy Trucks,0.65%
